"Crime","State/UT","Year","Count"
"Murder","Mizoram","2007",0
"Murder","Nagaland","2007",0
"Murder","Odisha","2007",13
"Murder","Puducherry","2007",1
"Murder","Punjab","2007",2
"Murder","Rajasthan","2007",53
"Murder","Sikkim","2007",0
"Murder","Tamil Nadu","2007",39
"Murder","Tripura","2007",0
"Murder","Uttar Pradesh","2007",310
"Murder","Uttarakhand","2007",1
"Murder","West Bengal","2007",1
"Other Crimes Against SCs","A&N Islands","2007",0
"Other Crimes Against SCs","Andhra Pradesh","2007",1327
"Other Crimes Against SCs","Arunachal Pradesh","2007",0
"Other Crimes Against SCs","Assam","2007",37
"Other Crimes Against SCs","Bihar","2007",377
"Other Crimes Against SCs","Chandigarh","2007",0
"Other Crimes Against SCs","Chhattisgarh","2007",232
"Other Crimes Against SCs","D&N Haveli","2007",0
"Other Crimes Against SCs","Daman & Diu","2007",0
"Other Crimes Against SCs","Delhi UT","2007",0
"Other Crimes Against SCs","Goa","2007",0
"Other Crimes Against SCs","Gujarat","2007",316
"Other Crimes Against SCs","Haryana","2007",78
"Other Crimes Against SCs","Himachal Pradesh","2007",0
"Other Crimes Against SCs","Jammu & Kashmir","2007",0
"Other Crimes Against SCs","Jharkhand","2007",167
"Other Crimes Against SCs","Karnataka","2007",605
"Other Crimes Against SCs","Kerala","2007",177
"Other Crimes Against SCs","Lakshadweep","2007",0
"Other Crimes Against SCs","Madhya Pradesh","2007",2589
"Other Crimes Against SCs","Maharashtra","2007",557
"Other Crimes Against SCs","Manipur","2007",0
"Other Crimes Against SCs","Meghalaya","2007",0
"Other Crimes Against SCs","Mizoram","2007",0
"Other Crimes Against SCs","Nagaland","2007",0
"Other Crimes Against SCs","Odisha","2007",380
"Other Crimes Against SCs","Puducherry","2007",0
"Other Crimes Against SCs","Punjab","2007",81
"Other Crimes Against SCs","Rajasthan","2007",3405
"Other Crimes Against SCs","Sikkim","2007",1
"Other Crimes Against SCs","Tamil Nadu","2007",391
"Other Crimes Against SCs","Tripura","2007",6
"Other Crimes Against SCs","Uttar Pradesh","2007",2764
"Other Crimes Against SCs","Uttarakhand","2007",0
"Other Crimes Against SCs","West Bengal","2007",0
"Protection of Civil Rights Act","A&N Islands","2007",0
"Protection of Civil Rights Act","Andhra Pradesh","2007",122
"Protection of Civil Rights Act","Arunachal Pradesh","2007",0
"Protection of Civil Rights Act","Assam","2007",1
"Protection of Civil Rights Act","Bihar","2007",0
"Protection of Civil Rights Act","Chandigarh","2007",0
"Protection of Civil Rights Act","Chhattisgarh","2007",0
"Protection of Civil Rights Act","D&N Haveli","2007",0
"Protection of Civil Rights Act","Daman & Diu","2007",0
"Protection of Civil Rights Act","Delhi UT","2007",0
"Protection of Civil Rights Act","Goa","2007",0
"Protection of Civil Rights Act","Gujarat","2007",2
"Protection of Civil Rights Act","Haryana","2007",0
"Protection of Civil Rights Act","Himachal Pradesh","2007",4
"Protection of Civil Rights Act","Jammu & Kashmir","2007",1
"Protection of Civil Rights Act","Jharkhand","2007",0
"Protection of Civil Rights Act","Karnataka","2007",17
"Protection of Civil Rights Act","Kerala","2007",0
"Protection of Civil Rights Act","Lakshadweep","2007",0
"Protection of Civil Rights Act","Madhya Pradesh","2007",0
"Protection of Civil Rights Act","Maharashtra","2007",20
"Protection of Civil Rights Act","Manipur","2007",0
"Protection of Civil Rights Act","Meghalaya","2007",0
"Protection of Civil Rights Act","Mizoram","2007",0
"Protection of Civil Rights Act","Nagaland","2007",0
"Protection of Civil Rights Act","Odisha","2007",0
"Protection of Civil Rights Act","Puducherry","2007",24
"Protection of Civil Rights Act","Punjab","2007",0
"Protection of Civil Rights Act","Rajasthan","2007",0
"Protection of Civil Rights Act","Sikkim","2007",0
"Protection of Civil Rights Act","Tamil Nadu","2007",6
"Protection of Civil Rights Act","Tripura","2007",0
"Protection of Civil Rights Act","Uttar Pradesh","2007",8
"Protection of Civil Rights Act","Uttarakhand","2007",0
"Protection of Civil Rights Act","West Bengal","2007",1
"Rape","A&N Islands","2007",0
"Rape","Andhra Pradesh","2007",105
"Rape","Arunachal Pradesh","2007",0
"Rape","Assam","2007",8
"Rape","Bihar","2007",32
"Rape","Chandigarh","2007",0
"Rape","Chhattisgarh","2007",57
"Rape","D&N Haveli","2007",0
"Rape","Daman & Diu","2007",0
"Rape","Delhi UT","2007",0
"Rape","Goa","2007",0
"Rape","Gujarat","2007",30
"Rape","Haryana","2007",21
"Rape","Himachal Pradesh","2007",6
"Rape","Jammu & Kashmir","2007",0
"Rape","Jharkhand","2007",12
"Rape","Karnataka","2007",20
"Rape","Kerala","2007",69
"Rape","Lakshadweep","2007",0
"Rape","Madhya Pradesh","2007",343
"Rape","Maharashtra","2007",80
"Rape","Manipur","2007",0
"Rape","Meghalaya","2007",0
"Rape","Mizoram","2007",0
"Rape","Nagaland","2007",0
"Rape","Odisha","2007",57
"Rape","Puducherry","2007",0
"Rape","Punjab","2007",1
"Rape","Rajasthan","2007",153
"Rape","Sikkim","2007",4
"Rape","Tamil Nadu","2007",27
"Rape","Tripura","2007",1
"Rape","Uttar Pradesh","2007",318
"Rape","Uttarakhand","2007",4
"Rape","West Bengal","2007",1
"Robbery","A&N Islands","2007",0
"Robbery","Andhra Pradesh","2007",0
"Robbery","Arunachal Pradesh","2007",0
"Robbery","Assam","2007",3
"Robbery","Bihar","2007",11
"Robbery","Chandigarh","2007",0
"Robbery","Chhattisgarh","2007",1
"Robbery","D&N Haveli","2007",0
"Robbery","Daman & Diu","2007",0
"Robbery","Delhi UT","2007",0
"Robbery","Goa","2007",0
"Robbery","Gujarat","2007",19
"Robbery","Haryana","2007",1
"Robbery","Himachal Pradesh","2007",0
"Robbery","Jammu & Kashmir","2007",0
"Robbery","Jharkhand","2007",0
"Robbery","Karnataka","2007",0
"Robbery","Kerala","2007",3
"Robbery","Lakshadweep","2007",0
"Robbery","Madhya Pradesh","2007",10
"Robbery","Maharashtra","2007",11
"Robbery","Manipur","2007",0
"Robbery","Meghalaya","2007",0
"Robbery","Mizoram","2007",0
"Robbery","Nagaland","2007",0
"Robbery","Odisha","2007",10
"Robbery","Puducherry","2007",0
"Robbery","Punjab","2007",0
"Robbery","Rajasthan","2007",3
"Robbery","Sikkim","2007",0
"Robbery","Tamil Nadu","2007",0
"Robbery","Tripura","2007",0
"Robbery","Uttar Pradesh","2007",14
"Robbery","Uttarakhand","2007",0
"Robbery","West Bengal","2007",0
"SC/ST (POA) Act","A&N Islands","2007",0
"SC/ST (POA) Act","Andhra Pradesh","2007",1200
"SC/ST (POA) Act","Arunachal Pradesh","2007",0
"SC/ST (POA) Act","Assam","2007",0
"SC/ST (POA) Act","Bihar","2007",1933
"SC/ST (POA) Act","Chandigarh","2007",0
"SC/ST (POA) Act","Chhattisgarh","2007",150
"SC/ST (POA) Act","D&N Haveli","2007",0
"SC/ST (POA) Act","Daman & Diu","2007",0
"SC/ST (POA) Act","Delhi UT","2007",24
"SC/ST (POA) Act","Goa","2007",0
"SC/ST (POA) Act","Gujarat","2007",328
"SC/ST (POA) Act","Haryana","2007",75
"SC/ST (POA) Act","Himachal Pradesh","2007",81
"SC/ST (POA) Act","Jammu & Kashmir","2007",0
"SC/ST (POA) Act","Jharkhand","2007",274
"SC/ST (POA) Act","Karnataka","2007",1016
"SC/ST (POA) Act","Kerala","2007",42
"SC/ST (POA) Act","Lakshadweep","2007",0
"SC/ST (POA) Act","Madhya Pradesh","2007",348
"SC/ST (POA) Act","Maharashtra","2007",370
"SC/ST (POA) Act","Manipur","2007",0
"SC/ST (POA) Act","Meghalaya","2007",0
"SC/ST (POA) Act","Mizoram","2007",0
"SC/ST (POA) Act","Nagaland","2007",0
"SC/ST (POA) Act","Odisha","2007",554
"SC/ST (POA) Act","Puducherry","2007",0
"SC/ST (POA) Act","Punjab","2007",88
"SC/ST (POA) Act","Rajasthan","2007",102
"SC/ST (POA) Act","Sikkim","2007",0
"SC/ST (POA) Act","Tamil Nadu","2007",1064
"SC/ST (POA) Act","Tripura","2007",0
"SC/ST (POA) Act","Uttar Pradesh","2007",2113
"SC/ST (POA) Act","Uttarakhand","2007",56
"SC/ST (POA) Act","West Bengal","2007",1
"Total Crimes against SCs","A&N Islands","2007",0
"Total Crimes against SCs","Andhra Pradesh","2007",3383
"Total Crimes against SCs","Arunachal Pradesh","2007",0
"Total Crimes against SCs","Assam","2007",126
"Total Crimes against SCs","Bihar","2007",2786
"Total Crimes against SCs","Chandigarh","2007",0
"Total Crimes against SCs","Chhattisgarh","2007",511
"Total Crimes against SCs","D&N Haveli","2007",0
"Total Crimes against SCs","Daman & Diu","2007",0
"Total Crimes against SCs","Delhi UT","2007",24
"Total Crimes against SCs","Goa","2007",0
"Total Crimes against SCs","Gujarat","2007",1040
"Total Crimes against SCs","Haryana","2007",227
"Total Crimes against SCs","Himachal Pradesh","2007",91
"Total Crimes against SCs","Jammu & Kashmir","2007",1
"Total Crimes against SCs","Jharkhand","2007",538
"Total Crimes against SCs","Karnataka","2007",1844
"Total Crimes against SCs","Kerala","2007",477
"Total Crimes against SCs","Lakshadweep","2007",0
"Total Crimes against SCs","Madhya Pradesh","2007",4106
"Total Crimes against SCs","Maharashtra","2007",1166
"Total Crimes against SCs","Manipur","2007",0
"Total Crimes against SCs","Meghalaya","2007",0
"Total Crimes against SCs","Mizoram","2007",0
"Total Crimes against SCs","Nagaland","2007",0
"Total Crimes against SCs","Odisha","2007",1355
"Total Crimes against SCs","Puducherry","2007",25
"Total Crimes against SCs","Punjab","2007",177
"Total Crimes against SCs","Rajasthan","2007",4174
"Total Crimes against SCs","Sikkim","2007",10
"Total Crimes against SCs","Tamil Nadu","2007",1743
"Total Crimes against SCs","Tripura","2007",8
"Total Crimes against SCs","Uttar Pradesh","2007",6144
"Total Crimes against SCs","Uttarakhand","2007",71
"Total Crimes against SCs","West Bengal","2007",4
"Arson","A&N Islands","2008",0
"Arson","Andhra Pradesh","2008",5
"Arson","Arunachal Pradesh","2008",0
"Arson","Assam","2008",3
"Arson","Bihar","2008",44
"Arson","Chandigarh","2008",0
"Arson","Chhattisgarh","2008",3
"Arson","D&N Haveli","2008",0
"Arson","Daman & Diu","2008",0
"Arson","Delhi UT","2008",0
"Arson","Goa","2008",0
"Arson","Gujarat","2008",10
"Arson","Haryana","2008",2
"Arson","Himachal Pradesh","2008",0
"Arson","Jammu & Kashmir","2008",0
"Arson","Jharkhand","2008",0
"Arson","Karnataka","2008",1
"Arson","Kerala","2008",0
"Arson","Lakshadweep","2008",0
"Arson","Madhya Pradesh","2008",41
"Arson","Maharashtra","2008",10
"Arson","Manipur","2008",0
"Arson","Meghalaya","2008",0
"Arson","Mizoram","2008",0
"Arson","Nagaland","2008",0
"Arson","Odisha","2008",14
"Arson","Puducherry","2008",0
"Arson","Punjab","2008",0
"Arson","Rajasthan","2008",29
"Arson","Sikkim","2008",0
"Arson","Tamil Nadu","2008",8
"Arson","Tripura","2008",0
"Arson","Uttar Pradesh","2008",53
"Arson","Uttarakhand","2008",1
"Arson","West Bengal","2008",0
"Dacoity","A&N Islands","2008",0
"Dacoity","Andhra Pradesh","2008",0
"Dacoity","Arunachal Pradesh","2008",0
"Dacoity","Assam","2008",5
"Dacoity","Bihar","2008",7
"Dacoity","Chandigarh","2008",0
"Dacoity","Chhattisgarh","2008",0
"Dacoity","D&N Haveli","2008",0
"Dacoity","Daman & Diu","2008",0
"Dacoity","Delhi UT","2008",0
"Dacoity","Goa","2008",0
"Dacoity","Gujarat","2008",7
"Dacoity","Haryana","2008",0
"Dacoity","Himachal Pradesh","2008",0
"Dacoity","Jammu & Kashmir","2008",0
"Dacoity","Jharkhand","2008",0
"Dacoity","Karnataka","2008",2
"Dacoity","Kerala","2008",1
"Dacoity","Lakshadweep","2008",0
"Dacoity","Madhya Pradesh","2008",1
"Dacoity","Maharashtra","2008",17
"Dacoity","Manipur","2008",0
"Dacoity","Meghalaya","2008",0
"Dacoity","Mizoram","2008",0
"Dacoity","Nagaland","2008",0
"Dacoity","Odisha","2008",7
"Dacoity","Puducherry","2008",0
"Dacoity","Punjab","2008",0
"Dacoity","Rajasthan","2008",0
"Dacoity","Sikkim","2008",0
"Dacoity","Tamil Nadu","2008",0
"Dacoity","Tripura","2008",0
"Dacoity","Uttar Pradesh","2008",3
"Dacoity","Uttarakhand","2008",0
"Dacoity","West Bengal","2008",0
"Hurt","A&N Islands","2008",0
"Hurt","Andhra Pradesh","2008",651
"Hurt","Arunachal Pradesh","2008",0
"Hurt","Assam","2008",24
"Hurt","Bihar","2008",433
"Hurt","Chandigarh","2008",0
"Hurt","Chhattisgarh","2008",16
"Hurt","D&N Haveli","2008",0
"Hurt","Daman & Diu","2008",0
"Hurt","Delhi UT","2008",0
"Hurt","Goa","2008",0
"Hurt","Gujarat","2008",240
"Hurt","Haryana","2008",39
"Hurt","Himachal Pradesh","2008",0
"Hurt","Jammu & Kashmir","2008",0
"Hurt","Jharkhand","2008",112
"Hurt","Karnataka","2008",243
"Hurt","Kerala","2008",144
"Hurt","Lakshadweep","2008",0
"Hurt","Madhya Pradesh","2008",706
"Hurt","Maharashtra","2008",97
"Hurt","Manipur","2008",0
"Hurt","Meghalaya","2008",0
"Hurt","Mizoram","2008",0
"Hurt","Nagaland","2008",0
"Hurt","Odisha","2008",318
"Hurt","Puducherry","2008",0
"Hurt","Punjab","2008",3
"Hurt","Rajasthan","2008",498
"Hurt","Sikkim","2008",8
"Hurt","Tamil Nadu","2008",147
"Hurt","Tripura","2008",1
"Hurt","Uttar Pradesh","2008",447
"Hurt","Uttarakhand","2008",6
"Hurt","West Bengal","2008",1
"Kidnapping & Abduction","A&N Islands","2008",0
"Kidnapping & Abduction","Andhra Pradesh","2008",18
"Kidnapping & Abduction","Arunachal Pradesh","2008",0
"Kidnapping & Abduction","Assam","2008",20
"Kidnapping & Abduction","Bihar","2008",29
"Kidnapping & Abduction","Chandigarh","2008",0
"Kidnapping & Abduction","Chhattisgarh","2008",0
"Kidnapping & Abduction","D&N Haveli","2008",1
"Kidnapping & Abduction","Daman & Diu","2008",0
"Kidnapping & Abduction","Delhi UT","2008",0
"Kidnapping & Abduction","Goa","2008",0
"Kidnapping & Abduction","Gujarat","2008",18
"Kidnapping & Abduction","Haryana","2008",32
"Kidnapping & Abduction","Himachal Pradesh","2008",0
"Kidnapping & Abduction","Jammu & Kashmir","2008",0
"Kidnapping & Abduction","Jharkhand","2008",5
"Kidnapping & Abduction","Karnataka","2008",8
"Kidnapping & Abduction","Kerala","2008",3
"Kidnapping & Abduction","Lakshadweep","2008",0
"Kidnapping & Abduction","Madhya Pradesh","2008",27
"Kidnapping & Abduction","Maharashtra","2008",24
"Kidnapping & Abduction","Manipur","2008",0
"Kidnapping & Abduction","Meghalaya","2008",0
"Kidnapping & Abduction","Mizoram","2008",0
"Kidnapping & Abduction","Nagaland","2008",0
"Kidnapping & Abduction","Odisha","2008",32
"Kidnapping & Abduction","Puducherry","2008",0
"Kidnapping & Abduction","Punjab","2008",1
"Kidnapping & Abduction","Rajasthan","2008",36
"Kidnapping & Abduction","Sikkim","2008",2
"Kidnapping & Abduction","Tamil Nadu","2008",2
"Kidnapping & Abduction","Tripura","2008",0
"Kidnapping & Abduction","Uttar Pradesh","2008",219
"Kidnapping & Abduction","Uttarakhand","2008",0
"Kidnapping & Abduction","West Bengal","2008",0
"Murder","A&N Islands","2008",0
"Murder","Andhra Pradesh","2008",48
"Murder","Arunachal Pradesh","2008",0
"Murder","Assam","2008",9
"Murder","Bihar","2008",46
"Murder","Chandigarh","2008",0
"Murder","Chhattisgarh","2008",7
"Murder","D&N Haveli","2008",0
"Murder","Daman & Diu","2008",0
"Murder","Delhi UT","2008",0
"Murder","Goa","2008",0
"Murder","Gujarat","2008",13
"Murder","Haryana","2008",6
"Murder","Himachal Pradesh","2008",0
"Murder","Jammu & Kashmir","2008",0
"Murder","Jharkhand","2008",7
"Murder","Karnataka","2008",27
"Murder","Kerala","2008",3
"Murder","Lakshadweep","2008",0
"Murder","Madhya Pradesh","2008",87
"Murder","Maharashtra","2008",23
"Murder","Manipur","2008",0
"Murder","Meghalaya","2008",0
"Murder","Mizoram","2008",0
"Murder","Nagaland","2008",0
"Murder","Odisha","2008",17
"Murder","Puducherry","2008",0
"Murder","Punjab","2008",0
"Murder","Rajasthan","2008",53
"Murder","Sikkim","2008",1
"Murder","Tamil Nadu","2008",31
"Murder","Tripura","2008",1
"Murder","Uttar Pradesh","2008",239
"Murder","Uttarakhand","2008",4
"Murder","West Bengal","2008",0
"Other Crimes Against SCs","A&N Islands","2008",0
"Other Crimes Against SCs","Andhra Pradesh","2008",1682
"Other Crimes Against SCs","Arunachal Pradesh","2008",0
"Other Crimes Against SCs","Assam","2008",21
"Other Crimes Against SCs","Bihar","2008",592
"Other Crimes Against SCs","Chandigarh","2008",1
"Other Crimes Against SCs","Chhattisgarh","2008",301
"Other Crimes Against SCs","D&N Haveli","2008",0
"Other Crimes Against SCs","Daman & Diu","2008",0
"Other Crimes Against SCs","Delhi UT","2008",0
"Other Crimes Against SCs","Goa","2008",2
"Other Crimes Against SCs","Gujarat","2008",484
"Other Crimes Against SCs","Haryana","2008",101
"Other Crimes Against SCs","Himachal Pradesh","2008",15
"Other Crimes Against SCs","Jammu & Kashmir","2008",0
"Other Crimes Against SCs","Jharkhand","2008",181
"Other Crimes Against SCs","Karnataka","2008",787
"Other Crimes Against SCs","Kerala","2008",249
"Other Crimes Against SCs","Lakshadweep","2008",0
"Other Crimes Against SCs","Madhya Pradesh","2008",1736
"Other Crimes Against SCs","Maharashtra","2008",568
"Other Crimes Against SCs","Manipur","2008",0
"Other Crimes Against SCs","Meghalaya","2008",0
"Other Crimes Against SCs","Mizoram","2008",0
"Other Crimes Against SCs","Nagaland","2008",0
"Other Crimes Against SCs","Odisha","2008",694
"Other Crimes Against SCs","Puducherry","2008",0
"Other Crimes Against SCs","Punjab","2008",13
"Other Crimes Against SCs","Rajasthan","2008",3450
"Other Crimes Against SCs","Sikkim","2008",1
"Other Crimes Against SCs","Tamil Nadu","2008",215
"Other Crimes Against SCs","Tripura","2008",0
"Other Crimes Against SCs","Uttar Pradesh","2008",3542
"Other Crimes Against SCs","Uttarakhand","2008",0
"Other Crimes Against SCs","West Bengal","2008",10
"Protection of Civil Rights Act","A&N Islands","2008",0
"Protection of Civil Rights Act","Andhra Pradesh","2008",123
"Protection of Civil Rights Act","Arunachal Pradesh","2008",0
"Protection of Civil Rights Act","Assam","2008",0
"Protection of Civil Rights Act","Bihar","2008",0
"Protection of Civil Rights Act","Chandigarh","2008",0
"Protection of Civil Rights Act","Chhattisgarh","2008",0
"Protection of Civil Rights Act","D&N Haveli","2008",0
"Protection of Civil Rights Act","Daman & Diu","2008",0
"Protection of Civil Rights Act","Delhi UT","2008",0
"Protection of Civil Rights Act","Goa","2008",0
"Protection of Civil Rights Act","Gujarat","2008",3
"Protection of Civil Rights Act","Haryana","2008",2
"Protection of Civil Rights Act","Himachal Pradesh","2008",3
"Protection of Civil Rights Act","Jammu & Kashmir","2008",0
"Protection of Civil Rights Act","Jharkhand","2008",0
"Protection of Civil Rights Act","Karnataka","2008",49
"Protection of Civil Rights Act","Kerala","2008",0
"Protection of Civil Rights Act","Lakshadweep","2008",0
"Protection of Civil Rights Act","Madhya Pradesh","2008",0
"Protection of Civil Rights Act","Maharashtra","2008",20
"Protection of Civil Rights Act","Manipur","2008",0
"Protection of Civil Rights Act","Meghalaya","2008",0
"Protection of Civil Rights Act","Mizoram","2008",0
"Protection of Civil Rights Act","Nagaland","2008",0
"Protection of Civil Rights Act","Odisha","2008",0
"Protection of Civil Rights Act","Puducherry","2008",27
"Protection of Civil Rights Act","Punjab","2008",0
"Protection of Civil Rights Act","Rajasthan","2008",0
"Protection of Civil Rights Act","Sikkim","2008",0
"Protection of Civil Rights Act","Tamil Nadu","2008",3
"Protection of Civil Rights Act","Tripura","2008",0
"Protection of Civil Rights Act","Uttar Pradesh","2008",49
"Protection of Civil Rights Act","Uttarakhand","2008",0
"Protection of Civil Rights Act","West Bengal","2008",0
"Rape","A&N Islands","2008",0
"Rape","Andhra Pradesh","2008",88
"Rape","Arunachal Pradesh","2008",0
"Rape","Assam","2008",16
"Rape","Bihar","2008",23
"Rape","Chandigarh","2008",0
"Rape","Chhattisgarh","2008",55
"Rape","D&N Haveli","2008",0
"Rape","Daman & Diu","2008",0
"Rape","Delhi UT","2008",0
"Rape","Goa","2008",0
"Rape","Gujarat","2008",30
"Rape","Haryana","2008",60
"Rape","Himachal Pradesh","2008",5
"Rape","Jammu & Kashmir","2008",0
"Rape","Jharkhand","2008",21
"Rape","Karnataka","2008",29
"Rape","Kerala","2008",67
"Rape","Lakshadweep","2008",0
"Rape","Madhya Pradesh","2008",357
"Rape","Maharashtra","2008",93
"Rape","Manipur","2008",0
"Rape","Meghalaya","2008",0
"Rape","Mizoram","2008",0
"Rape","Nagaland","2008",0
"Rape","Odisha","2008",48
"Rape","Puducherry","2008",0
"Rape","Punjab","2008",5
"Rape","Rajasthan","2008",153
"Rape","Sikkim","2008",3
"Rape","Tamil Nadu","2008",17
"Rape","Tripura","2008",2
"Rape","Uttar Pradesh","2008",375
"Rape","Uttarakhand","2008",6
"Rape","West Bengal","2008",0
"Robbery","A&N Islands","2008",0
"Robbery","Andhra Pradesh","2008",0
"Robbery","Arunachal Pradesh","2008",0
"Robbery","Assam","2008",6
"Robbery","Bihar","2008",17
"Robbery","Chandigarh","2008",0
"Robbery","Chhattisgarh","2008",0
"Robbery","D&N Haveli","2008",0
"Robbery","Daman & Diu","2008",0
"Robbery","Delhi UT","2008",0
"Robbery","Goa","2008",0
"Robbery","Gujarat","2008",24
"Robbery","Haryana","2008",0
"Robbery","Himachal Pradesh","2008",0
"Robbery","Jammu & Kashmir","2008",0
"Robbery","Jharkhand","2008",0
"Robbery","Karnataka","2008",0
"Robbery","Kerala","2008",1
"Robbery","Lakshadweep","2008",0
"Robbery","Madhya Pradesh","2008",10
"Robbery","Maharashtra","2008",6
"Robbery","Manipur","2008",0
"Robbery","Meghalaya","2008",0
"Robbery","Mizoram","2008",0
"Robbery","Nagaland","2008",0
"Robbery","Odisha","2008",4
"Robbery","Puducherry","2008",0
"Robbery","Punjab","2008",0
"Robbery","Rajasthan","2008",1
"Robbery","Sikkim","2008",1
"Robbery","Tamil Nadu","2008",1
"Robbery","Tripura","2008",0
"Robbery","Uttar Pradesh","2008",10
"Robbery","Uttarakhand","2008",0
"Robbery","West Bengal","2008",0
"SC/ST (POA) Act","A&N Islands","2008",0
"SC/ST (POA) Act","Andhra Pradesh","2008",1383
"SC/ST (POA) Act","Arunachal Pradesh","2008",0
"SC/ST (POA) Act","Assam","2008",0
"SC/ST (POA) Act","Bihar","2008",2426
"SC/ST (POA) Act","Chandigarh","2008",1
"SC/ST (POA) Act","Chhattisgarh","2008",2
"SC/ST (POA) Act","D&N Haveli","2008",0
"SC/ST (POA) Act","Daman & Diu","2008",0
"SC/ST (POA) Act","Delhi UT","2008",34
"SC/ST (POA) Act","Goa","2008",2
"SC/ST (POA) Act","Gujarat","2008",402
"SC/ST (POA) Act","Haryana","2008",99
"SC/ST (POA) Act","Himachal Pradesh","2008",48
"SC/ST (POA) Act","Jammu & Kashmir","2008",0
"SC/ST (POA) Act","Jharkhand","2008",272
"SC/ST (POA) Act","Karnataka","2008",1246
"SC/ST (POA) Act","Kerala","2008",51
"SC/ST (POA) Act","Lakshadweep","2008",0
"SC/ST (POA) Act","Madhya Pradesh","2008",0
"SC/ST (POA) Act","Maharashtra","2008",334
"SC/ST (POA) Act","Manipur","2008",0
"SC/ST (POA) Act","Meghalaya","2008",0
"SC/ST (POA) Act","Mizoram","2008",0
"SC/ST (POA) Act","Nagaland","2008",0
"SC/ST (POA) Act","Odisha","2008",702
"SC/ST (POA) Act","Puducherry","2008",2
"SC/ST (POA) Act","Punjab","2008",79
"SC/ST (POA) Act","Rajasthan","2008",82
"SC/ST (POA) Act","Sikkim","2008",1
"SC/ST (POA) Act","Tamil Nadu","2008",1194
"SC/ST (POA) Act","Tripura","2008",0
"SC/ST (POA) Act","Uttar Pradesh","2008",3072
"SC/ST (POA) Act","Uttarakhand","2008",25
"SC/ST (POA) Act","West Bengal","2008",8
"Total Crimes against SCs","A&N Islands","2008",0
"Total Crimes against SCs","Andhra Pradesh","2008",3998
"Total Crimes against SCs","Arunachal Pradesh","2008",0
"Total Crimes against SCs","Assam","2008",104
"Total Crimes against SCs","Bihar","2008",3617
"Total Crimes against SCs","Chandigarh","2008",2
"Total Crimes against SCs","Chhattisgarh","2008",384
"Total Crimes against SCs","D&N Haveli","2008",1
"Total Crimes against SCs","Daman & Diu","2008",0
"Total Crimes against SCs","Delhi UT","2008",34
"Total Crimes against SCs","Goa","2008",4
"Total Crimes against SCs","Gujarat","2008",1231
"Total Crimes against SCs","Haryana","2008",341
"Total Crimes against SCs","Himachal Pradesh","2008",71
"Total Crimes against SCs","Jammu & Kashmir","2008",0
"Total Crimes against SCs","Jharkhand","2008",598
"Total Crimes against SCs","Karnataka","2008",2392
"Total Crimes against SCs","Kerala","2008",519
"Total Crimes against SCs","Lakshadweep","2008",0
"Total Crimes against SCs","Madhya Pradesh","2008",2965
"Total Crimes against SCs","Maharashtra","2008",1192
"Total Crimes against SCs","Manipur","2008",0
"Total Crimes against SCs","Meghalaya","2008",0
"Total Crimes against SCs","Mizoram","2008",0
"Total Crimes against SCs","Nagaland","2008",0
"Total Crimes against SCs","Odisha","2008",1836
"Total Crimes against SCs","Puducherry","2008",29
"Total Crimes against SCs","Punjab","2008",101
"Total Crimes against SCs","Rajasthan","2008",4302
"Total Crimes against SCs","Sikkim","2008",17
"Total Crimes against SCs","Tamil Nadu","2008",1618
"Total Crimes against SCs","Tripura","2008",4
"Total Crimes against SCs","Uttar Pradesh","2008",8009
"Total Crimes against SCs","Uttarakhand","2008",42
"Total Crimes against SCs","West Bengal","2008",19
"Arson","A&N Islands","2009",0
"Arson","Andhra Pradesh","2009",12
"Arson","Arunachal Pradesh","2009",0
"Arson","Assam","2009",0
"Arson","Bihar","2009",40
"Arson","Chandigarh","2009",0
"Arson","Chhattisgarh","2009",0
"Arson","D&N Haveli","2009",0
"Arson","Daman & Diu","2009",0
"Arson","Delhi UT","2009",0
"Arson","Goa","2009",0
"Arson","Gujarat","2009",3
"Arson","Haryana","2009",1
"Arson","Himachal Pradesh","2009",0
"Arson","Jammu & Kashmir","2009",0
"Arson","Jharkhand","2009",0
"Arson","Karnataka","2009",0
"Arson","Kerala","2009",1
"Arson","Lakshadweep","2009",0
"Arson","Madhya Pradesh","2009",31
"Arson","Maharashtra","2009",8
"Arson","Manipur","2009",0
"Arson","Meghalaya","2009",0
"Arson","Mizoram","2009",0
"Arson","Nagaland","2009",0
"Arson","Odisha","2009",16
"Arson","Puducherry","2009",0
"Arson","Punjab","2009",0
"Arson","Rajasthan","2009",39
"Arson","Sikkim","2009",2
"Arson","Tamil Nadu","2009",4
"Arson","Tripura","2009",0
"Arson","Uttar Pradesh","2009",38
"Arson","Uttarakhand","2009",0
"Arson","West Bengal","2009",0
"Dacoity","A&N Islands","2009",0
"Dacoity","Andhra Pradesh","2009",1
"Dacoity","Arunachal Pradesh","2009",0
"Dacoity","Assam","2009",0
"Dacoity","Bihar","2009",0
"Dacoity","Chandigarh","2009",0
"Dacoity","Chhattisgarh","2009",0
"Dacoity","D&N Haveli","2009",0
"Dacoity","Daman & Diu","2009",0
"Dacoity","Delhi UT","2009",0
"Dacoity","Goa","2009",0
"Dacoity","Gujarat","2009",8
"Dacoity","Haryana","2009",0
"Dacoity","Himachal Pradesh","2009",0
"Dacoity","Jammu & Kashmir","2009",0
"Dacoity","Jharkhand","2009",3
